0.00    0.00
0,02	0,500002
0,04	0,500014
0,06	0,500038
0,08	0,500074
0,1	0,500122
0,12	0,500182
0,14	0,500254
0,16	0,500338
0,18	0,500434
0,2	0,500542
0,22	0,500662
0,24	0,500794
0,26	0,500938
0,28	0,501094
0,3	0,501262
0,32	0,501442
0,34	0,501634
0,36	0,501838
0,38	0,502054
0,4	0,502282
0,42	0,502522
0,44	0,502774
0,46	0,503038
0,48	0,503314
0,5	0,503602
0,52	0,503902
0,54	0,504214
0,56	0,504538
0,58	0,504874
0,6	0,505222
0,62	0,505582
0,64	0,505954
0,66	0,506338
0,68	0,506734
0,7	0,507142
0,72	0,507562
0,74	0,507994
0,76	0,508438
0,78	0,508894
0,8	0,509362
0,82	0,509842
0,84	0,510334
0,86	0,510838
0,88	0,511354
0,9	0,511882
0,92	0,512422
0,94	0,512974
0,96	0,513538
0,98	0,514114
1	0,514702
1,02	0,515302
1,04	0,515914
1,06	0,516538
1,08	0,517174
1,1	0,517822
1,12	0,518482
1,14	0,519154
1,16	0,519838
1,18	0,520534
1,2	0,521242
1,22	0,521962
1,24	0,522694
1,26	0,523438
1,28	0,524194
1,3	0,524962
1,32	0,525742
1,34	0,526534
1,36	0,527338
1,38	0,528154
1,4	0,528982
1,42	0,529822
1,44	0,530674
1,46	0,531538
1,48	0,532414
1,5	0,533302
1,52	0,534202
1,54	0,535114
1,56	0,536038
1,58	0,536974
1,6	0,537922
1,62	0,538882
1,64	0,539854
1,66	0,540838
1,68	0,541834
1,7	0,542842
1,72	0,543862
1,74	0,544894
1,76	0,545938
1,78	0,546994
1,8	0,548062
1,82	0,549142
1,84	0,550234
1,86	0,551338
1,88	0,552454
1,9	0,553582
1,92	0,554722
1,94	0,555874
1,96	0,557038
1,98	0,558214
2	0,559402
2,02	0,560602
2,04	0,561814
2,06	0,563038
2,08	0,564274
2,1	0,565522
2,12	0,566782
2,14	0,568054
2,16	0,569338
2,18	0,570634
2,2	0,571942
2,22	0,573262
2,24	0,574594
2,26	0,575938
2,28	0,577294
2,3	0,578662
2,32	0,580042
2,34	0,581434
2,36	0,582838
2,38	0,584254
2,4	0,585682
2,42	0,587122
2,44	0,588574
2,46	0,590038
2,48	0,591514
2,5	0,593002
2,52	0,594502
2,54	0,596014
2,56	0,597538
2,58	0,599074
2,6	0,600622
2,62	0,602182
2,64	0,603754
2,66	0,605338
2,68	0,606934
2,7	0,608542
2,72	0,610162
2,74	0,611794
2,76	0,613438
2,78	0,615094
2,8	0,616762
2,82	0,618442
2,84	0,620134
2,86	0,621838
2,88	0,623554
2,9	0,625282
2,92	0,627022
2,94	0,628774
2,96	0,630538
2,98	0,632314
3	0,634102
3,02	0,635902
3,04	0,637714
3,06	0,639538
3,08	0,641374
3,1	0,643222
3,12	0,645082
3,14	0,646954
3,16	0,648838
3,18	0,650734
3,2	0,652642
3,22	0,654562
3,24	0,656494
3,26	0,658438
3,28	0,660394
3,3	0,662362
3,32	0,664342
3,34	0,666334
3,36	0,668338
3,38	0,670354
3,4	0,672382
3,42	0,674422
3,44	0,676474
3,46	0,678538
3,48	0,680614
3,5	0,682702
3,52	0,684802
3,54	0,686914
3,56	0,689038
3,58	0,691174
3,6	0,693322
3,62	0,695482
3,64	0,697654
3,66	0,699838
3,68	0,702034
3,7	0,704242
3,72	0,706462
3,74	0,708694
3,76	0,710938
3,78	0,713194
3,8	0,715462
3,82	0,717742
3,84	0,720034
3,86	0,722338
3,88	0,724654
3,9	0,726982
3,92	0,729322
3,94	0,731674
3,96	0,734038
3,98	0,736414
4	0,738802
4,02	0,741202
4,04	0,743614
4,06	0,746038
4,08	0,748474
4,1	0,750922
4,12	0,753382
4,14	0,755854
4,16	0,758338
4,18	0,760834
4,2	0,763342
4,22	0,765862
4,24	0,768394
4,26	0,770938
4,28	0,773494
4,3	0,776062
4,32	0,778642
4,34	0,781234
4,36	0,783838
4,38	0,786454
4,4	0,789082
4,42	0,791722
4,44	0,794374
4,46	0,797038
4,48	0,799714
4,5	0,802402
4,52	0,805102
4,54	0,807814
4,56	0,810538
4,58	0,813274
4,6	0,816022
4,62	0,818782
4,64	0,821554
4,66	0,824338
4,68	0,827134
4,7	0,829942
4,72	0,832762
4,74	0,835594
4,76	0,838438
4,78	0,841294
4,8	0,844162
4,82	0,847042
4,84	0,849934
4,86	0,852838
4,88	0,855754
4,9	0,858682
4,92	0,861622
4,94	0,864574
4,96	0,867538
4,98	0,870514
5	0,873502
5,02	0,876502
5,04	0,879514
5,06	0,882538
5,08	0,885574
5,1	0,888622
5,12	0,891682
5,14	0,894754
5,16	0,897838
5,18	0,900934
5,2	0,904042
5,22	0,907162
5,24	0,910294
5,26	0,913438
5,28	0,916594
5,3	0,919762
5,32	0,922942
5,34	0,926134
5,36	0,929338
5,38	0,932554
5,4	0,935782
5,42	0,939022
5,44	0,942274
5,46	0,945538
5,48	0,948814
5,5	0,952102
5,52	0,955402
5,54	0,958714
5,56	0,962038
5,58	0,965374
5,6	0,968722
5,62	0,972082
5,64	0,975454
5,66	0,978838
5,68	0,982234
5,7	0,985642
5,72	0,989062
5,74	0,992494
5,76	0,995938
5,78	0,999394
5,8	1,002862
5,82	1,006342
5,84	1,009834
5,86	1,013338
5,88	1,016854
5,9	1,020382
5,92	1,023922
5,94	1,027474
5,96	1,031038
5,98	1,034614
6	1,038202
6,02	1,041802
6,04	1,045414
6,06	1,049038
6,08	1,052674
6,1	1,056322
6,12	1,059982
6,14	1,063654
6,16	1,067338
6,18	1,071034
6,2	1,074742
6,22	1,078462
6,24	1,082194
6,26	1,085938
6,28	1,089694
6,3	1,093462
6,32	1,097242
6,34	1,101034
6,36	1,104838
6,38	1,108654
6,4	1,112482
6,42	1,116322
6,44	1,120174
6,46	1,124038
6,48	1,127914
6,5	1,131802
6,52	1,135702
6,54	1,139614
