0.00       0.00
8,84	0,5468
8,86	0,546
8,88	0,5452
8,9	0,5444
8,92	0,5436
8,94	0,5428
8,96	0,542
8,98	0,5412
9	0,5404
9,02	0,5396
9,04	0,5388
9,06	0,538
9,08	0,5372
9,1	0,5364
9,12	0,5356
9,14	0,5348
9,16	0,534
9,18	0,5332
9,2	0,5324
9,22	0,5316
9,24	0,5308
9,26	0,53
9,28	0,5292
9,3	0,5284
9,32	0,5276
9,34	0,5268
9,36	0,526
9,38	0,5252
9,4	0,5244
9,42	0,5236
9,44	0,5228
9,46	0,522
9,48	0,5212
9,5	0,5204
9,52	0,5196
9,54	0,5188
9,56	0,518
9,58	0,5172
9,6	0,5164
9,62	0,5156
9,64	0,5148
9,66	0,514
9,68	0,5132
9,7	0,5124
9,72	0,5116
9,74	0,5108
9,76	0,51
9,78	0,5092
9,8	0,5084
9,82	0,5076
9,84	0,5068
9,86	0,506
9,88	0,5052
9,9	0,5044
9,92	0,5036
9,94	0,5028
9,96	0,502
9,98	0,5012
10	0,5004
10,02	0,4996
10,04	0,4988
10,06	0,498
10,08	0,4972
10,1	0,4964
10,12	0,4956
10,14	0,4948
10,16	0,494
10,18	0,4932
10,2	0,4924
10,22	0,4916
10,24	0,4908
10,26	0,49
10,28	0,4892
10,3	0,4884
10,32	0,4876
10,34	0,4868
10,36	0,486
10,38	0,4852
10,4	0,4844
10,42	0,4836
10,44	0,4828
10,46	0,482
10,48	0,4812
10,5	0,4804
10,52	0,4796
10,54	0,4788
10,56	0,478
10,58	0,4772
10,6	0,4764
10,62	0,4756
10,64	0,4748
10,66	0,474
10,68	0,4732
10,7	0,4724
10,72	0,4716
10,74	0,4708
10,76	0,47
10,78	0,4692
10,8	0,4684
10,82	0,4676
10,84	0,4668
10,86	0,466
10,88	0,4652
10,9	0,4644
10,92	0,4636
10,94	0,4628
10,96	0,462
10,98	0,4612
11	0,4604
11,02	0,4596
11,04	0,4588
11,06	0,458
11,08	0,4572
11,1	0,4564
11,12	0,4556
11,14	0,4548
11,16	0,454
11,18	0,4532
11,2	0,4524
11,22	0,4516
11,24	0,4508
11,26	0,45
11,28	0,4492
11,3	0,4484
11,32	0,4476
11,34	0,4468
11,36	0,446
11,38	0,4452
11,4	0,4444
11,42	0,4436
11,44	0,4428
11,46	0,442
11,48	0,4412
11,5	0,4404
11,52	0,4396
11,54	0,4388
11,56	0,438
11,58	0,4372
11,6	0,4364
11,62	0,4356
11,64	0,4348
11,66	0,434
11,68	0,4332
11,7	0,4324
11,72	0,4316
11,74	0,4308
11,76	0,43
11,78	0,4292
11,8	0,4284
11,82	0,4276
11,84	0,4268
11,86	0,426
11,88	0,4252
11,9	0,4244
11,92	0,4236
11,94	0,4228
11,96	0,422
11,98	0,4212
12	0,4204
12,02	0,4196
12,04	0,4188
12,06	0,418
12,08	0,4172
12,1	0,4164
12,12	0,4156
12,14	0,4148
12,16	0,414
12,18	0,4132
12,2	0,4124
12,22	0,4116
12,24	0,4108
12,26	0,41
12,28	0,4092
12,3	0,4084
12,32	0,4076
12,34	0,4068
12,36	0,406
12,38	0,4052
12,4	0,4044
12,42	0,4036
12,44	0,4028
12,46	0,402
12,48	0,4012
12,5	0,4004
12,52	0,3996
12,54	0,3988
12,56	0,398
12,58	0,3972
12,6	0,3964
12,62	0,3956
12,64	0,3948
12,66	0,394
12,68	0,3932
12,7	0,3924
12,72	0,3916
12,74	0,3908
12,76	0,39
12,78	0,3892
12,8	0,3884
12,82	0,3876
12,84	0,3868
12,86	0,386
12,88	0,3852
12,9	0,3844
12,92	0,3836
12,94	0,3828
12,96	0,382
12,98	0,3812
13	0,3804
13,02	0,3796
13,04	0,3788
13,06	0,378
13,08	0,3772
13,1	0,3764
13,12	0,3756
13,14	0,3748
13,16	0,374
13,18	0,3732
13,2	0,3724
13,22	0,3716
13,24	0,3708
13,26	0,37
13,28	0,3692
13,3	0,3684
13,32	0,3676
13,34	0,3668
13,36	0,366
13,38	0,3652
13,4	0,3644
13,42	0,3636
13,44	0,3628
13,46	0,362
13,48	0,3612
13,5	0,3604
13,52	0,3596
13,54	0,3588
13,56	0,358
13,58	0,3572
13,6	0,3564
13,62	0,3556
13,64	0,3548
13,66	0,354
13,68	0,3532
13,7	0,3524
13,72	0,3516
13,74	0,3508
13,76	0,35
13,78	0,3492
13,8	0,3484
13,82	0,3476
13,84	0,3468
13,86	0,346
13,88	0,3452
13,9	0,3444
13,92	0,3436
13,94	0,3428
13,96	0,342
13,98	0,3412
14	0,3404
14,02	0,3396
14,04	0,3388
14,06	0,338
14,08	0,3372
14,1	0,3364
14,12	0,3356
14,14	0,3348
14,16	0,334
14,18	0,3332
14,2	0,3324
14,22	0,3316
14,24	0,3308
14,26	0,33
14,28	0,3292
14,3	0,3284
14,32	0,3276
14,34	0,3268
14,36	0,326
14,38	0,3252
14,4	0,3244
14,42	0,3236
14,44	0,3228
14,46	0,322
14,48	0,3212
14,5	0,3204
14,52	0,3196
14,54	0,3188
14,56	0,318
14,58	0,3172
14,6	0,3164
14,62	0,3156
14,64	0,3148
14,66	0,314
14,68	0,3132
14,7	0,3124
14,72	0,3116
14,74	0,3108
14,76	0,31
14,78	0,3092
14,8	0,3084
14,82	0,3076
14,84	0,3068
14,86	0,306
14,88	0,3052
14,9	0,3044
14,92	0,3036
14,94	0,3028
14,96	0,302
14,98	0,3012
15	0,3004
15,02	0,2996
15,04	0,2988
15,06	0,298
15,08	0,2972
15,1	0,2964
15,12	0,2956
15,14	0,2948
15,16	0,294
15,18	0,2932
15,2	0,2924
15,22	0,2916
15,24	0,2908
15,26	0,29
15,28	0,2892
15,3	0,2884
15,32	0,2876
15,34	0,2868
15,36	0,286
15,38	0,2852
15,4	0,2844
15,42	0,2836
15,44	0,2828
15,46	0,282
15,48	0,2812
15,5	0,2804
15,52	0,2796
15,54	0,2788
15,56	0,278
15,58	0,2772
15,6	0,2764
15,62	0,2756
15,64	0,2748
15,66	0,274
15,68	0,2732
15,7	0,2724
15,72	0,2716
15,74	0,2708
15,76	0,27
15,78	0,2692
15,8	0,2684
15,82	0,2676
15,84	0,2668
15,86	0,266
15,88	0,2652
15,9	0,2644
15,92	0,2636
15,94	0,2628
15,96	0,262
15,98	0,2612
16	0,2604
16,02	0,2596
16,04	0,2588
16,06	0,258
16,08	0,2572
16,1	0,2564
16,12	0,2556
16,14	0,2548
16,16	0,254
16,18	0,2532
16,2	0,2524
16,22	0,2516
16,24	0,2508
16,26	0,25
16,28	0,2492
16,3	0,2484
16,32	0,2476
16,34	0,2468
16,36	0,246
16,38	0,2452
16,4	0,2444
16,42	0,2436
16,44	0,2428
16,46	0,242
16,48	0,2412
16,5	0,2404
16,52	0,2396
16,54	0,2388
16,56	0,238
16,58	0,2372
16,6	0,2364
16,62	0,2356
16,64	0,2348
16,66	0,234
16,68	0,2332
16,7	0,2324
16,72	0,2316
16,74	0,2308
16,76	0,23
16,78	0,2292
16,8	0,2284
16,82	0,2276
16,84	0,2268
16,86	0,226
16,88	0,2252
16,9	0,2244
16,92	0,2236
16,94	0,2228
16,96	0,222
16,98	0,2212
17	0,2204
17,02	0,2196
17,04	0,2188
17,06	0,218
17,08	0,2172
17,1	0,2164
17,12	0,2156
17,14	0,2148
17,16	0,214
17,18	0,2132
17,2	0,2124
17,22	0,2116
17,24	0,2108
17,26	0,21
17,28	0,2092
17,3	0,2084
17,32	0,2076
17,34	0,2068
17,36	0,206
17,38	0,2052
17,4	0,2044
17,42	0,2036
17,44	0,2028
17,46	0,202
17,48	0,2012
17,5	0,2004
17,52	0,1996
17,54	0,1988
17,56	0,198
17,58	0,1972
17,6	0,1964
17,62	0,1956
17,64	0,1948
17,66	0,194
17,68	0,1932
17,7	0,1924
17,72	0,1916
17,74	0,1908
17,76	0,19
17,78	0,1892
17,8	0,1884
17,82	0,1876
17,84	0,1868
17,86	0,186
17,88	0,1852
17,9	0,1844
17,92	0,1836
17,94	0,1828
17,96	0,182
17,98	0,1812
18	0,1804
18,02	0,1796
18,04	0,1788
18,06	0,178
18,08	0,1772
18,1	0,1764
18,12	0,1756
18,14	0,1748
18,16	0,174
18,18	0,1732
18,2	0,1724
18,22	0,1716
18,24	0,1708
18,26	0,17
18,28	0,1692
18,3	0,1684
18,32	0,1676
18,34	0,1668
18,36	0,166
18,38	0,1652
18,4	0,1644
18,42	0,1636
18,44	0,1628
18,46	0,162
18,48	0,1612
18,5	0,1604
18,52	0,1596
18,54	0,1588
18,56	0,158
18,58	0,1572
18,6	0,1564
18,62	0,1556
18,64	0,1548
18,66	0,154
18,68	0,1532
18,7	0,1524
18,72	0,1516
18,74	0,1508
18,76	0,15
18,78	0,1492
18,8	0,1484
18,82	0,1476
18,84	0,1468
18,86	0,146
18,88	0,1452
18,9	0,1444
18,92	0,1436
18,94	0,1428
18,96	0,142
18,98	0,1412
19	0,1404
19,02	0,1396
19,04	0,1388
19,06	0,138
19,08	0,1372
19,1	0,1364
19,12	0,1356
19,14	0,1348
19,16	0,134
19,18	0,1332
19,2	0,1324
19,22	0,1316
19,24	0,1308
19,26	0,13
19,28	0,1292
19,3	0,1284
19,32	0,1276
19,34	0,1268
19,36	0,126
19,38	0,1252
19,4	0,1244
19,42	0,1236
19,44	0,1228
19,46	0,122
19,48	0,1212
19,5	0,1204
19,52	0,1196
19,54	0,1188
19,56	0,118
19,58	0,1172
19,6	0,1164
19,62	0,1156
19,64	0,1148
19,66	0,114
19,68	0,1132
19,7	0,1124
19,72	0,1116
19,74	0,1108
19,76	0,11
19,78	0,1092
19,8	0,1084
19,82	0,1076
19,84	0,1068
19,86	0,106
19,88	0,1052
19,9	0,1044
19,92	0,1036
19,94	0,1028
19,96	0,102
19,98	0,1012
20	0,1004
